name,semimajor_axis,eccentricity,inclination,long_ascend_node,abs_mag,size,semiminor_axis,anomaly,x0_pos,y0_pos
Karlmay,2.3086025,0.0820053,2.49454,277.57872,14.9,3.5931831251543818,2.300826880485895,145.08154,-1.8908828564476965,1.3200040568065814
Yoshiya,2.3611936,0.1046558,3.71577,260.99397,13.5,6.846669297430097,2.348227113600934,28.34927,2.0754245897941743,1.1198042047895411
Kusnierkiewicz,2.8082044,0.0219179,2.69348,158.50089,14.8,3.762524628723902,2.8075297962210706,188.35118,-2.7784133705147087,-0.40786167038406784
Dominikbrunner,2.7204576,0.1555332,4.24533,255.0757,16.0,2.1651069365823927,2.6873514414664563,95.61104,-0.2627852682221852,2.6747845108616795
Tashadunn,2.2223341,0.1834236,1.8744,168.95167,14.6,4.1255262178474945,2.18462990935993,9.3981,2.1914879985469375,0.36272382175759343
Nikhilgupta,3.0035119,0.0579231,1.66887,263.22073,14.8,3.762524628723902,2.9984691470966442,322.19877,2.3717012298469013,-1.8397616005347683
Paulsmeyers,2.2969137,0.1832899,3.75312,89.59093,17.1,1.3046059395138065,2.2580014689723273,100.62929,-0.41673520937999525,2.2205262475464935
Billsmith,2.3864957,0.1448685,2.92537,125.43735,16.6,1.6424015696315357,2.361320359451605,165.45017,-2.3083986160976164,0.5991348398833909
Demaziere,2.4528481,0.132726,4.75776,222.01907,14.5,4.3199562784405625,2.4311471830684157,194.39164,-2.374561464589423,-0.6093144611095993
Nishiyama,2.2275615,0.138441,6.06889,127.27854,14.6,4.1255262178474945,2.2061116039243456,192.07517,-2.177343679192681,-0.46579517895424055
Amirhelmy,2.2304594,0.1476065,6.21066,66.84937,15.7,2.485875370165096,2.2060273210088304,97.57042,-0.29068724241761834,2.187212496945815
Fangfen,2.8547206,0.0718169,3.13138,80.15248,12.6,10.362853329448157,2.847349233653511,191.08249,-2.80121592425389,-0.5486877449389571
Narbut,2.1926991,0.1178108,3.38603,45.25572,12.9,9.025667938004487,2.177429273862618,246.5225,-0.8684207011024173,-1.9993776354448913
Aigoual,2.7526188,0.1841657,3.45401,65.56271,13.9,5.694811474323331,2.7055358350198273,353.23072,2.7327634719612837,-0.3243763640489805
Galegant,2.5795828,0.2692262,13.49257,98.77246,13.3,7.507223600835081,2.4843367910252687,93.86602,-0.16753050641285655,2.4790920022343634
Georgpick,2.2070118,0.1992923,7.68751,100.2953,15.3,2.988679546440889,2.1627393409900946,200.33723,-2.0642840336282435,-0.7651271023411619
Beslan,3.1738855,0.0778111,9.72158,163.54851,12.2,12.458889999152165,3.164262660699528,250.73776,-1.0442100341834513,-2.9881073168077728
Nihonsyoki,3.1307469,0.1280568,2.95161,103.2208,13.0,8.619445964685667,3.104970945726674,210.02291,-2.705040992040691,-1.5631986433183716
Yamanaka,2.4419521,0.1497365,2.27138,350.89597,15.7,2.485875370165096,2.4144213807393666,28.07731,2.149114301129283,1.1464266717933442
Purkyne,2.8018193,0.0908618,4.91696,115.54826,12.5,10.851239560529478,2.7902296063539906,194.55751,-2.7111563921752726,-0.7040567731752895
Oberkochen,2.6264587,0.183077,13.99916,102.16464,11.5,17.198055709247882,2.5820678104812997,153.65303,-2.345632386915322,1.161677304409726
Ozuna,2.276012,0.1446121,3.7742,323.42394,15.3,2.988679546440889,2.252087526084146,258.47346,-0.4502042412294377,-2.207589867897046
Jessicarnold,2.2713414,0.1416491,3.43287,111.0498,15.4,2.854166808844959,2.2484393104522398,124.84362,-1.2888477147175545,1.8513996215126778
Stravinsky,2.5409987,0.195348,6.24166,121.00179,12.4,11.362642725569703,2.492043793318011,160.30238,-2.3869376909948006,0.8545355658380311
Jensen,3.1529989,0.2102167,9.05895,301.76996,12.1,13.04605939513808,3.0825445590940954,328.24417,2.66398687177489,-1.6488999904584638
Ohio,3.1326037,0.0651558,19.12913,201.47347,9.83,37.10900855492572,3.125947240641872,210.26251,-2.704245976777731,-1.5778610016139136
Jinjuyi,2.3967626,0.0418562,4.60826,99.37366,15.6,2.6030310669964694,2.394662185739549,57.82831,1.2753740646262748,2.027480616508059
Hisayukiyoshio,2.6117195,0.1786793,12.48457,321.11631,13.5,6.846669297430097,2.5696900578014796,76.7449,0.5896916979260748,2.5033323042008306
Gorizia,2.4143794,0.0929668,4.74953,28.32609,14.4,4.5235495454868335,2.4039232278447016,3.74972,2.4091658851155957,0.15789325062715484
Thereluzia,2.2432053,0.1629562,6.63673,301.09003,15.1,3.2770219579315416,2.213221057052636,160.27318,-2.1082838713674943,0.7559885019902742
Moira,2.7352728,0.1591211,7.71335,103.18876,10.0,34.31463244739771,2.7004228865944815,272.31606,0.10913138149131599,-2.6982727169255822
Vasterhejde,3.2065078,0.1505422,7.41482,172.76257,13.4,7.169342880402649,3.169965102752326,140.99077,-2.4802321939976633,2.0091140710353037
Kovacia,3.0654251,0.1279328,5.97495,46.82101,11.5,17.198055709247882,3.0402360067960337,40.42413,2.325480964345229,1.9808287810229137
Plutarchos,2.1699345,0.1262717,1.79702,129.35924,14.6,4.1255262178474945,2.15256568120764,258.36369,-0.43431050951927824,-2.109009469484427
Lomonosowa,2.5246557,0.0911721,15.60344,169.87329,10.9,22.671452828784517,2.514140890504282,236.10954,-1.4037174522203266,-2.089703466578928
Benhughes,2.250963,0.033296,7.72526,116.11525,15.4,2.854166808844959,2.249714918620681,45.43827,1.579004901259733,1.6033480033588083
Dyukov,2.6117194,0.1802872,13.81899,133.92859,12.5,10.851239560529478,2.5689237984649074,255.60543,-0.6392719457698077,-2.490779799933073
Elizabethsears,2.3807263,0.0981309,3.35435,77.39388,15.2,3.1295316740540717,2.369235762027401,154.35639,-2.14428124538719,1.0293749160114296
Vazec,2.3931391,0.1614128,1.77373,237.90813,18.3,0.750722360083508,2.361757815120972,217.68653,-1.8844551221493093,-1.455764887831706
Sarov,2.4297331,0.1554996,8.80144,224.83078,13.7,6.244236612741559,2.400177717736705,125.08319,-1.38508172938903,1.972001540408081
Hendrickson,2.6242587,0.0132014,3.75253,337.67419,15.1,3.2770219579315416,2.6240300161191663,79.18223,0.49249509665572255,2.5774065213677604
Chenkegong,2.99779,0.1089558,8.70653,273.05626,15.4,2.854166808844959,2.979942942952792,137.93822,-2.2196518159467273,2.002921428865395
Justinbecker,2.1998246,0.1806161,5.79623,13.08819,14.5,4.3199562784405625,2.1636455616501475,83.5085,0.2446637217042274,2.150221977876905
Bastian,2.4536902,0.1684306,8.14343,339.03909,13.1,8.231506991887196,2.418635590929134,226.37746,-1.6800081317734872,-1.7627931995184931
Spassky,2.4153266,0.2014034,4.11948,205.1419,13.8,5.963199670531792,2.3658326500417615,312.74058,1.6208565403342736,-1.7540111762516777
Dunham,2.4627392,0.1350785,1.9959,123.10133,13.54,6.721703499290078,2.44016794868435,265.73738,-0.18138229518446528,-2.4335407069433557
ARLT,2.8099758,0.1002583,5.45504,90.00938,13.6,6.538518417986335,2.795817577080051,53.13709,1.6802596338956308,2.2409154937220173
Strickland,2.7750301,0.1630193,7.38093,226.25047,14.5,4.3199562784405625,2.7379081900349975,110.99956,-0.982837493777037,2.5604379782802904
Meta,2.6248747,0.1775056,12.49719,342.31852,12.2,12.458889999152165,2.5831911397392275,325.80618,2.160072733875664,-1.4676433437774445
Moa,2.5579905,0.0721391,10.89716,126.45217,14.2,4.959973445799733,2.551325863004652,46.98937,1.7424571474455084,1.867861627680404
Miwa,2.2793314,0.1671598,5.54117,191.17614,14.3,4.736737867601934,2.2472607868642873,40.69105,1.7178083609387702,1.477081494535068
Kushalnaik,2.2440154,0.0589773,4.22984,160.61892,15.1,3.2770219579315416,2.2401092963976974,35.61049,1.823292905370431,1.3058544957378546
Jameschen,2.8904299,0.0515835,10.64897,123.22375,15.5,2.7257081417153968,2.88658182750309,82.48021,0.37777161743577664,2.8618216203342657
Kvicala,2.7367691,0.1046272,10.19896,42.95549,14.5,4.3199562784405625,2.7217483777267986,267.36113,-0.12531262381562486,-2.718893686621255
Alchata,2.2224183,0.0714174,5.40881,171.3889,14.5,4.3199562784405625,2.216743393433914,149.64045,-1.9164051888309523,1.1225303399342492
Silbermann,2.2733896,0.1889759,6.46597,6.96431,13.9,5.694811474323331,2.2324270421454964,358.69554,2.2727786181368725,-0.05175357031116551
Likhanov,3.1000171,0.2849231,13.35952,276.46976,13.7,6.244236612741559,2.9715225628860584,350.47883,3.0536241926362298,-0.512161378950117
Saveriolombardi,3.0153561,0.0560134,9.65523,205.46016,13.0,8.619445964685667,3.01062204244653,152.18183,-2.6659670135124887,1.4066856000570411
Dorchester,2.1894793,0.2427974,7.70696,347.92858,13.7,6.244236612741559,2.123963552236847,44.66626,1.5336301236882273,1.5158670232136628
Prometheus,2.9288034,0.1019301,3.25888,99.45969,11.6,16.424015696315376,2.9135489133276424,282.39266,0.6254269939624805,-2.846343687464766
Jaroslawa,2.2183309,0.2412312,5.85604,241.74499,11.4,18.00857510412322,2.1528184308198295,165.05325,-2.1388845111511356,0.5709823326276714
Ecuador,3.066077,0.094149,10.27184,157.1996,12.7,9.896448099650542,3.0524578469674277,164.84324,-2.958516466193555,0.8014140751071648
Dondavis,3.1134623,0.1695564,0.26344,298.26331,13.0,8.619445964685667,3.068380877290632,319.09237,2.3382566678444396,-2.026006553828093
Yalta,2.3489106,0.1689049,4.50415,200.17013,12.8,9.451034563112186,2.3151622810398673,53.20842,1.393713645633549,1.8635863826652133
Larrywalker,2.733792,0.0355783,5.55746,145.48472,13.8,5.963199670531792,2.732061214063456,96.66053,-0.3168850052504636,2.7136450539992296
Clarke,2.1451255,0.2018461,6.67529,188.50304,14.3,4.736737867601934,2.1009729206524774,313.17845,1.4515507319393097,-1.5469100622150382
Konradzuse,2.6172995,0.2074035,9.56133,29.78281,14.4,4.5235495454868335,2.560387584077672,139.97772,-1.9859396824652351,1.6677176688974658
Westonbraun,2.625986,0.0914924,3.84062,192.42648,14.1,5.193729792671286,2.614972022839238,213.13732,-2.196134914790011,-1.4336815693033387
Ardre,2.1602659,0.0341658,2.06003,341.69603,14.9,3.5931831251543818,2.1590046906059053,117.20559,-0.9871843487663557,1.9203921187480475
Clouet,2.3921332,0.2032069,1.4004,243.36514,15.8,2.373992548280959,2.3422233045120846,248.81602,-0.848686130722482,-2.1898593389109173
Bubenicek,2.6743002,0.0805951,3.20227,67.8213,14.8,3.762524628723902,2.665600497333992,264.56945,-0.2522774549997961,-2.653713530243164
Otaru,2.173256,0.0291729,3.67139,313.59691,13.6,6.538518417986335,2.1723310196000827,169.05269,-2.1336748347086925,0.41270844254735856
Dougsimons,2.2547019,0.2085687,3.74029,255.97826,14.7,3.939846951481413,2.205115861041384,313.37553,1.5302026918287945,-1.6195289216729
Adambowman,2.5444425,0.1640939,4.35135,25.59964,14.9,3.5931831251543818,2.5099518776800287,171.94476,-2.5186534022821996,0.35645023443267837
Pillinger,2.9908986,0.0511581,10.27131,148.35328,13.5,6.846669297430097,2.986982218957428,166.10333,-2.903136618891591,0.7182746187610015
Hangtianyuan,2.8598885,0.0751692,3.12223,68.21592,14.6,4.1255262178474945,2.851797284811947,320.91403,2.217344856072655,-1.8010859071323302
Arthurkuan,2.2775748,0.1287652,6.52172,158.87048,14.9,3.5931831251543818,2.25861423972086,299.18997,1.1037201908585328,-1.9756868000925496
Campania,2.6892784,0.0779436,6.67864,210.12093,8.89,57.210975297638065,2.681096996648249,137.09168,-1.9669614905847521,1.8283457516627355
Giovannisilva,2.9836193,0.0418948,11.16623,144.49436,14.7,3.939846951481413,2.9809997641507113,339.76701,2.7992179206770036,-1.0317419768118559
Pamelasobey,2.2625015,0.1451908,8.87401,6.20278,14.2,4.959973445799733,2.238527298212016,93.78819,-0.14790233851347728,2.2337391294209255
Cotahuasi,2.4026008,0.3172726,21.53065,219.60065,14.7,3.939846951481413,2.2784689413213086,64.61947,0.9857738047781214,2.0778568106953657
Stephaying,2.7113956,0.0314162,3.76993,143.85262,14.6,4.1255262178474945,2.710057226290859,192.70459,-2.6449491160637,-0.5962876802836322
Medusa,2.1752049,0.0647764,0.93936,159.60931,10.79,23.849504000062982,2.1706365424759126,227.62739,-1.4642949945328736,-1.6051479759097897
James Bond,2.4735563,0.1529682,5.86837,210.00785,13.9,5.694811474323331,2.4444452917721993,45.14024,1.7343736063029398,1.7428847337820803
Evgalvasil'ev,2.2682479,0.1774821,5.34991,14.63057,14.7,3.939846951481413,2.232237261801179,318.05835,1.6750565913063868,-1.5051416797047803
Paul-Andre,2.4144454,0.1211956,7.06352,59.1074,13.6,6.538518417986335,2.3966476654224027,112.45175,-0.9162743973583779,2.217361723691798
Taylorkinyon,2.4441278,0.1823667,1.15043,168.82892,15.7,2.485875370165096,2.403141210898864,200.58181,-2.283273524525334,-0.8573988980400705
Ullithiele,2.9004453,0.0582934,3.13257,116.18081,16.7,1.5684813222680876,2.8955130750680147,92.64933,-0.13383994835922483,2.8924286866045716
Giuseppesprizzi,2.8082996,0.09173,2.39049,273.43176,15.8,2.373992548280959,2.7964595726165524,40.34093,2.136707472218793,1.8146854792504397
Tremaine,2.5457459,0.3083869,9.99875,199.38889,14.3,4.736737867601934,2.421668830438112,267.81074,-0.09251537575010849,-2.420069176842553
