name,semimajor_axis,eccentricity,inclination,long_ascend_node,abs_mag,size,semiminor_axis,anomaly,x0_pos,y0_pos
2017 TH5,1.9764345,0.5580945,4.44987,202.80835,28.4,0.007169342880402656,1.6400006753436742,184.8805,-1.9660524189157593,-0.1678761262988269
2011 WQ4,1.8065685,0.4708104,0.19366,207.97829,27.4,0.011362642725569702,1.5938169080975748,12.19235,1.7547103069817633,0.3791365674654719
2014 HT4,2.0463298,0.4909526,5.05875,200.68426,23.7,0.06244236612741559,1.7827344579688715,264.9462,-0.15719014788719785,-1.7774670357990883
2010 GE35,2.2234421,0.6171546,5.4021,34.30992,23.0,0.08619445964685658,1.7494974405592025,246.27063,-0.7267986788801144,-1.6533903104925713
2018 PW23,2.3305692,0.4517328,4.15761,279.80251,22.6,0.10362853329448146,2.079224959167889,65.9827,0.8609476683139502,1.932149835803641
2007 EE126,3.440286,0.8999111,8.43943,168.30021,25.6,0.026030310669964644,1.500217220523583,327.71834,1.9543796998475442,-1.2346321413381975
2002 KG4,2.9373247,0.6637359,27.65406,64.48765,20.9,0.22671452828784544,2.1970219870085153,133.93235,-1.7172320222794333,1.7824527239489478
2009 QD34,2.4314362,0.4947847,6.40492,98.44366,18.0,0.8619445964685667,2.1129559708611825,198.45831,-2.2697641606599137,-0.7576164708368447
2006 SZ217,1.6729684,0.2853673,29.22351,241.37817,17.4,1.1362642725569714,1.6034034132054125,304.77512,0.9268716450027117,-1.3348299912217942
2016 UX5,1.2472742,0.2606535,2.65329,205.97247,26.5,0.01719805570924787,1.2041589463062674,249.76005,-0.41828585838701116,-1.1344261730585534
2014 KX99,2.797861,0.5896151,13.56322,288.30707,18.2,0.7861028149035884,2.2597885858127573,19.97651,2.5513728109196188,0.9274393610551993
2008 DB,1.0546606,0.2331245,4.22413,141.54333,25.7,0.024858753701650936,1.0256014278661956,184.63726,-1.0510107998940923,-0.08525026423889473
2018 CA14,0.9466197,0.1556908,10.62005,319.95804,24.4,0.04523549545486838,0.935076466604854,288.09729,0.2908044630892125,-0.8898598995037639
2005 AK3,2.1532374,0.5796367,1.56459,292.98296,24.4,0.04523549545486838,1.7546193664739886,173.05912,-2.1296037418924785,0.25925220643410635
2014 PT59,2.3371243,0.4945635,9.05244,143.58809,20.2,0.3129531674054072,2.0312917163539206,114.2514,-0.8521011908255464,1.891471081562208
2014 SL1,1.1329265,0.0674767,10.16213,354.90742,26.0,0.021651069365823925,1.1303443908130162,253.75176,-0.3163262043477667,-1.0853901456621027
2016 JT38,2.4995556,0.6803619,0.94684,236.149,20.2,0.3129531674054072,1.8318650835215542,246.91412,-0.7453045053928856,-1.7485358871873107
2001 DT8,2.2684535,0.4672131,48.53643,315.29788,19.5,0.43199562784405615,2.0056412272896194,116.40076,-0.9116928497912498,1.8365321691102203
2013 CX10,1.176257,0.1966767,23.62766,135.35413,23.8,0.05963199670531786,1.1532828141471314,29.16466,1.0222617826337987,0.5704956090386115
2008 JO14,2.0049016,0.7959232,4.97096,117.03886,21.1,0.2067661072379766,1.213762626175443,331.36848,1.4889178360391948,-0.8128472571943449
1991 JG1,1.374026,0.1846138,33.87855,226.4067,18.3,0.750722360083508,1.3504080650009471,156.5971,-1.2574959302739628,0.5442426495634911
2016 RT1,0.9602574,0.1113659,30.57521,343.8134,21.9,0.14304719672357855,0.9542840906751069,155.56043,-0.8732784410802881,0.39686410969329333
2000 AE205,1.1645722,0.1376907,4.45935,271.63027,23.0,0.08619445964685658,1.153479970491614,166.50302,-1.1318137360135128,0.27166134286221993
2012 FY23,2.413844,0.5812536,17.30158,204.47994,20.0,0.34314632447397714,1.9641990934265174,305.72091,1.2191188332822487,-1.6952774699783562
2005 OW,2.6789962,0.5953132,1.6194,270.23338,20.9,0.22671452828784544,2.152556682329644,48.35008,1.5576288614100071,1.751323863848499
2011 EC7,2.2917811,0.7502621,6.25531,155.22257,21.3,0.1885729310124611,1.5151893379849874,97.20886,-0.19098434212261403,1.5099189553808108
2008 JC,1.0452857,0.4632212,2.50166,47.89775,26.5,0.01719805570924787,0.9263768190150102,161.4741,-0.9777278774479283,0.3276346988859884
2017 UC1,1.1732419,0.2486922,18.80901,24.30333,22.3,0.11898147579246932,1.136381651554847,172.51992,-1.1626085446950345,0.15264912798624233
2018 XQ4,2.2360853,0.4871692,4.8587,145.06373,20.2,0.3129531674054072,1.952790294872408,22.15674,2.0265975926555697,0.8252547379502919
2015 PT227,2.3987817,0.5869904,1.40726,28.75092,23.9,0.056948114743233316,1.9420390130711986,348.99418,2.332425044212399,-0.4536233812859907
2002 KL6,2.3061925,0.5487903,3.24626,213.2874,17.5,1.0851239560529478,1.927884799581993,281.18337,0.3760487204170739,-1.9020821531553915
2012 FU23,1.5045498,0.5904643,5.44354,181.17293,27.6,0.010362853329448146,1.2142676165701902,274.4384,0.09406707825030419,-1.2118920258129595
2007 WD5,2.4828797,0.5946877,2.41536,67.89248,24.3,0.047367378676019346,1.9961280233420935,341.55138,2.2932876159812428,-0.7650372476984556
2004 XY60,0.6402674,0.7967196,23.77012,122.61507,18.9,0.5694811474323337,0.3869450504184455,233.19054,-0.263842253462068,-0.352563844526684
2012 SM8,1.5382239,0.3385221,4.68716,176.93886,26.3,0.018857293101246106,1.4474047629530185,151.93461,-1.3383105990746695,0.71355274492694
2014 JN25,1.3097686,0.2229446,5.67055,220.69322,26.6,0.016424015696315356,1.2768031864489024,86.68097,0.07392745685620022,1.274767726051913
2016 GL134,2.1178001,0.4971026,2.23396,133.60529,24.4,0.04523549545486838,1.8375977140381694,8.05028,2.0902138789201548,0.2956311348830649
2018 XO4,1.2760322,0.2431368,3.12644,297.92016,25.3,0.02988679546440889,1.237741036543878,72.24475,0.3784928779135965,1.1820383734224769
2000 SE8,2.4767713,0.5962365,0.64983,99.11559,23.0,0.08619445964685658,1.9883738981325008,279.5057,0.3299749861884674,-1.9706484026335658
2016 FB4,1.1514696,0.355616,32.93933,355.47872,22.0,0.1366090123221672,1.0762005108215595,87.34803,0.04980155295796193,1.0751934695806156
2002 JQ100,1.1806861,0.518941,29.60128,47.33968,19.8,0.3762524628723901,1.0092623558729086,164.64183,-1.124085112461168,0.3087418763591762
2004 YY23,3.9564635,0.7083617,28.60168,275.98845,19.4,0.4523549545486838,2.7926683026337598,299.42851,1.463652255538381,-2.594544778957478
2015 VY1,2.9974284,0.5690814,19.94847,57.04511,20.7,0.24858753701650987,2.4647290003424054,236.64972,-1.4266149664885177,-2.167665913130923
2011 SD173,1.652789,0.4976557,4.38911,203.17415,19.5,0.43199562784405615,1.4335873002112582,274.97253,0.12437641280568837,-1.4295223846328182
1999 RO36,2.3822749,0.48585,3.30009,168.09331,20.7,0.24858753701650987,2.082208808391087,113.8139,-0.8573869008253662,1.9426797588564904
2018 VZ4,1.7220877,0.4315555,1.80441,71.61935,26.9,0.014304719672357854,1.5534718721623673,84.33069,0.15360207383650884,1.5472799796944863
2014 HE184,1.6402002,0.3163016,15.95138,229.81104,23.9,0.056948114743233316,1.5559901624581332,175.11547,-1.6335853263294888,0.13960336151374106
2018 ER3,2.0205641,0.4847851,5.23549,147.87957,25.6,0.026030310669964644,1.7672526435824962,132.19767,-1.2554714227425718,1.3847052260937869
1999 KW4,0.6421954,0.6887199,38.88259,244.90962,16.5,1.7198055709247886,0.46560933581995745,68.08651,0.1798095046929573,0.4469860635401183
2017 VF13,1.5574385,0.320444,15.32103,61.85548,23.8,0.05963199670531786,1.4753108137186342,298.95725,0.7230366786420297,-1.3066910484026686
2009 DC1,0.8732314,0.2763449,8.78241,329.61375,24.0,0.05438502736768578,0.8392264847971125,297.6289,0.3924211331031036,-0.7497111156030367
2005 BY2,1.2688403,0.3304407,7.29118,74.47593,20.5,0.27257081417153944,1.1975654231838304,301.52545,0.6357409629449752,-1.0364013439395237
2014 KZ45,1.5287547,0.4063816,13.76239,121.6386,20.3,0.29886795464408883,1.396828444128733,149.22141,-1.2806808501677278,0.7627905340156472
2005 QB5,1.1217625,0.2515593,13.65263,149.95192,23.7,0.06244236612741559,1.0856887349697055,241.14823,-0.5277970002664658,-0.958007737185779
2013 HL11,1.3621948,0.2280324,32.68846,31.94591,23.3,0.0750722360083508,1.3263057952025261,238.49374,-0.6980909353065781,-1.1389015415193409
2008 YE29,2.8137623,0.6166999,6.21934,135.7949,20.4,0.28541668088449595,2.214989023941239,57.62969,1.2563366633361812,1.9819391485260116
2014 AG51,1.8745823,0.5909855,0.09282,144.33969,29.9,0.003593183125154382,1.5121921354938308,38.31406,1.3391806659959116,1.058154857879422
2017 SL16,1.000325,0.1531721,8.68305,182.58087,25.8,0.023739925482809593,0.9885206931716233,302.73988,0.53646147399877,-0.8343466363386548
2012 CA53,1.2656038,0.1926768,10.80559,321.86337,25.7,0.024858753701650936,1.2418892630071396,51.69442,0.7753414126740668,0.9815559575422778
1999 MN,0.6738986,0.665431,2.02222,80.89309,21.4,0.18008575104123223,0.5030379213205454,152.07429,-0.5494641677322402,0.2912420545180862
2004 XA45,1.5435874,0.5005693,34.91921,41.74015,21.0,0.21651069365823924,1.336278161290076,146.60532,-1.2280460397387698,0.8095835756705128
2012 LT7,1.07947,0.7603046,42.25745,111.92199,19.1,0.5193729792671287,0.701187780165051,103.49163,-0.16622540996687976,0.6928245173646592
2016 AD166,1.6510409,0.5689701,5.27628,96.43046,23.6,0.06538518417986329,1.3577470389114197,220.9996,-1.1346471564463856,-0.986319818123783
2012 CT,2.3073927,0.5035094,16.02594,140.09337,21.5,0.17198055709247903,1.9935636366923577,29.87337,1.9214931314796753,1.1037195007335594
2002 EW,1.5632956,0.7877409,6.71478,15.81868,20.7,0.24858753701650987,0.9630005890867153,302.02889,0.5621311064811835,-0.8985892802054865
2016 GR220,2.3923504,0.5389455,3.12628,133.35245,24.2,0.049599734457997334,2.015173958852383,291.71997,0.7610472167818344,-1.9104886501883886
2016 VA4,2.1600878,0.5883581,4.92805,252.17068,22.3,0.11898147579246932,1.7466480451564268,296.32226,0.8022817876890159,-1.6217073387506866
2003 AL18,1.6843043,0.4167359,15.72806,312.97378,17.8,0.9451034563112187,1.5310791066987133,125.69686,-0.9210239801066477,1.2818887376382229
2018 GR5,2.139936,0.4596672,6.43385,21.79089,20.2,0.3129531674054072,1.9004584334463366,82.9826,0.23254743690190996,1.8892036327085175
2016 QM11,2.7819869,0.7204497,19.15124,327.47569,19.2,0.4959973445799733,1.9293279320534822,187.70521,-2.7305091970255493,-0.36943215950802355
2007 JZ2,1.8458314,0.5370828,6.71042,48.57145,25.9,0.022671452828784543,1.5570132910715941,260.0444,-0.2703521812724245,-1.5402219204211585
2015 EN,2.1916763,0.5715815,6.6292,167.14429,26.3,0.018857293101246106,1.7983696864261993,109.3704,-0.6074885854916441,1.7279060421596317
2008 OM,2.4655168,0.5329523,7.45018,299.12608,22.2,0.1245888999915215,2.086185419191855,277.39368,0.2690969174603101,-2.073722389809946
2018 LL5,1.9562392,0.5628484,2.81664,193.06426,22.9,0.09025667938004488,1.6169493630962737,87.55261,0.06906696449303479,1.6159412746219606
2005 RK3,1.2471429,0.185023,3.72422,342.68223,23.7,0.06244236612741559,1.2256099684554354,271.81053,0.038723135764634944,-1.2250190390523823
2018 RJ3,1.3289334,0.3064812,6.09334,165.43942,27.8,0.009451034563112188,1.2649807546995762,175.84267,-1.3250757084122258,0.09631538347411113
2011 DT9,1.1040838,0.0829923,11.59077,338.42031,25.2,0.031295316740540716,1.1002749189772927,18.67862,1.0455597278851034,0.3534676461135827
2013 VX13,1.9590817,0.6257754,6.16391,17.0224,22.1,0.13046059395138054,1.5280901919038745,20.09699,1.7736390820096177,0.648954080609895
2014 KF22,1.4974205,0.4207653,4.94816,68.07648,26.4,0.018008575104123223,1.3584142562776478,220.96134,-1.0818750603774299,-0.939178780944617
2015 GZ45,2.0538128,0.4867045,5.67936,21.80861,19.3,0.47367378676019345,1.794142411726051,68.36367,0.6724417471488818,1.6952526556215823
2018 CD2,2.4038785,0.6914035,7.69169,338.81688,24.7,0.039398469514814086,1.736727270497971,129.84337,-1.2411200637758413,1.4873478187279507
1994 AB1,2.8289761,0.598203,4.55655,66.74427,16.5,1.7198055709247886,2.266984726280315,118.45802,-1.1270090947287876,2.079324222106931
2010 RZ11,2.3368621,0.6341973,1.2796,348.83004,26.6,0.016424015696315356,1.806794595235777,163.83478,-2.18813776518976,0.6342726728270132
