name,semimajor_axis,eccentricity,inclination,long_ascend_node,abs_mag,size,semiminor_axis,anomaly,x0_pos,y0_pos
C/2018 Y1 (Iwamoto),122.93809705769927,0.989532,160.4004,147.482,11.5,17.198055709247882,17.74164184722362,173.93429731060476,-98.99580422903199,10.519667527800285
C/2013 W2 (PANSTARRS),9.670549411305664,0.546369,4.8465,178.3613,13.5,6.846669297430097,8.099516200905988,92.24481772780047,-0.31732617079869685,8.095154503622254
C/2011 L6 (Boattini),40551.434523822565,0.999832,171.4436,214.4539,9.0,54.38502736768587,743.2888528790005,68.9747579064262,285.69054516281994,743.2704064500118
C/2010 L4 (WISE),79.27466019965034,0.964538,102.7084,125.3516,11.5,17.198055709247882,20.924072626715027,215.48351889432698,-27.526084521441806,-19.622221352418784
C/2011 C1 (McNaught),541.7656153370508,0.998383,16.2886,191.1094,15.5,2.7257081417153968,30.79681549028028,286.0137940171212,8.837693170195472,-30.7927176061558
C/2017 T3 (ATLAS),5126.583850932737,0.999839,88.0969,230.0857,10.0,34.31463244739771,91.98955541593284,101.93034594926745,-19.435990492555273,91.98889431569948
P/2005 T2 (Christensen),3.8461085785756075,0.417141,8.2935,260.1675,14.5,4.3199562784405625,3.4955041773017532,58.882905776743826,1.8499337852469102,3.0646026577401964
P/2016 R4 (Gibbs),5.332589247418417,0.475419,10.863,168.3167,12.5,10.851239560529478,4.691396039706006,128.2050230396216,-3.03571764853206,3.8570131770344487
P/2013 R3-A (Catalina-PANSTARRS),3.032982968839386,0.274565,0.8647,341.9896,9.0,54.38502736768587,2.9164210109596387,270.8821361228964,0.04490036947610841,-2.916101413067852
P/2009 T2 (La Sagra),7.727594895830235,0.764663,27.4987,215.7204,14.0,5.438502736768584,4.9798968058690765,144.36172583137198,-5.1658728473608155,3.7036238192884707
C/2006 S5 (Hill),96.28440965427264,0.972406,10.0991,281.5535,8.0,86.19445964685667,22.46267426798396,26.4902746144734,40.82106191169841,20.343980027717457
C/2014 H1 (Christensen),141.30040097285186,0.984787,99.9235,34.6877,14.5,4.3199562784405625,24.553181842834146,173.26974418684927,-116.89268990095023,13.794317605162211
P/2017 G1 (PANSTARRS),7.308526740665995,0.655132,4.7759,249.63,13.5,6.846669297430097,5.521697456393116,180.84728159869852,-7.30712694988404,-0.10806460081594663
C/2014 Q3 (Borisov),27.914554658269434,0.940933,89.8677,63.1375,-0.5,4319.956278440566,9.451667440935406,233.06637389160497,-6.885639716287407,-9.15961028087593
P/2010 J3 (McMillan),8.961612925742374,0.727799,13.2849,106.4246,11.0,21.65106936582393,6.1457890464510605,70.08593563998879,2.160763982417078,5.9644696867013005
P/2013 R3 (Catalina-PANSTARRS),3.0331236111187696,0.274596,0.8653,342.0227,14.0,5.438502736768584,2.9165293982156126,256.95822300845975,-0.6594154740158005,-2.846770510742974
C/2018 A1 (PANSTARRS),25.216107480483203,0.904057,53.5664,336.6204,12.5,10.851239560529478,10.777664659262678,146.7876183250762,-13.78470036063866,9.024710249002798
C/2014 R1 (Borisov),179.2551724137933,0.99246,9.9116,104.0275,6.5,171.98055709247893,21.971118919945617,255.32613378990575,-5.7503441827274795,-21.959811116799102
P/2015 P4 (PANSTARRS),6.056662040083183,0.583566,8.7171,104.7568,14.0,5.438502736768584,4.918407583252491,291.3636180054501,1.83361617712793,-4.68759661611761
C/2016 VZ18 (PANSTARRS),178.62917813605853,0.994914,24.0726,98.927,19.5,0.43199562784405615,17.992962178418693,265.578415222062,-1.3912595233984455,-17.992416432171513
P/2008 Y1 (Boattini),4.804448082337649,0.736111,8.9186,259.3366,15.0,3.4314632447397715,3.251942761033333,173.94989527276064,-4.746607358765378,0.5030856500122072
C/2013 U1 (Catalina),11.865263282323562,0.796967,23.9431,211.2251,13.5,6.846669297430097,7.166890120107711,297.71203869022713,3.5883386680821965,-6.831290080269709
